time	veloc	accel	accelt
  35.340 	    3.566 	   -0.703 	    1.000
  35.350 	    3.559 	   -0.696 	    1.000
  35.360 	    3.551 	   -0.681 	    1.000
  35.370 	    3.544 	   -0.667 	    1.000
  35.380 	    3.537 	   -0.653 	    1.000
  35.390 	    3.529 	   -0.631 	    1.000
  35.400 	    3.522 	   -0.603 	    1.000
  35.410 	    3.515 	   -0.581 	    1.000
  35.420 	    3.507 	   -0.560 	    1.000
  35.430 	    3.502 	   -0.531 	    1.000
  35.440 	    3.498 	   -0.488 	    1.000
  35.450 	    3.493 	   -0.438 	    1.000
  35.460 	    3.488 	   -0.395 	    1.000
  35.470 	    3.483 	   -0.352 	    1.000
  35.480 	    3.480 	   -0.308 	    1.000
  35.490 	    3.478 	   -0.258 	    1.000
  35.500 	    3.476 	   -0.201 	    1.000
  35.510 	    3.473 	   -0.151 	    1.000
  35.520 	    3.471 	   -0.108 	    1.000
  35.530 	    3.473 	   -0.065 	    1.000
  35.540 	    3.473 	   -0.014 	    1.000
  35.550 	    3.473 	    0.043 	    1.000
  35.560 	    3.473 	    0.093 	    1.000
  35.570 	    3.473 	    0.136 	    1.000
  35.580 	    3.476 	    0.187 	    1.000
  35.590 	    3.478 	    0.251 	    1.000
  35.600 	    3.480 	    0.323 	    1.000
  35.610 	    3.483 	    0.380 	    1.000
  35.620 	    3.485 	    0.430 	    1.000
  35.630 	    3.490 	    0.488 	    1.000
  35.640 	    3.495 	    0.545 	    1.000
  35.650 	    3.500 	    0.603 	    1.000
  35.660 	    3.505 	    0.653 	    1.000
  35.670 	    3.512 	    0.696 	    1.000
  35.680 	    3.522 	    0.739 	    1.000
  35.690 	    3.532 	    0.775 	    1.000
  35.700 	    3.541 	    0.803 	    1.000
  35.710 	    3.551 	    0.825 	    1.000
  35.720 	    3.561 	    0.839 	    1.000
  35.730 	    3.571 	    0.854 	    1.000
  35.740 	    3.580 	    0.868 	    1.000
  35.750 	    3.590 	    0.875 	    1.000
  35.760 	    3.600 	    0.868 	    1.000
  35.770 	    3.610 	    0.854 	    1.000
  35.780 	    3.617 	    0.846 	    1.000
  35.790 	    3.624 	    0.839 	    1.000
  35.800 	    3.632 	    0.818 	    1.000
  35.810 	    3.639 	    0.789 	    1.000
  35.820 	    3.646 	    0.760 	    1.000
  35.830 	    3.654 	    0.732 	    1.000
  35.840 	    3.661 	    0.703 	    1.000
  35.850 	    3.668 	    0.667 	    1.000
  35.860 	    3.676 	    0.631 	    1.000
  35.870 	    3.685 	    0.603 	    1.000
  35.880 	    3.693 	    0.567 	    1.000
  35.890 	    3.698 	    0.524 	    1.000
  35.900 	    3.702 	    0.473 	    1.000
  35.910 	    3.707 	    0.416 	    1.000
  35.920 	    3.712 	    0.359 	    1.000
  35.930 	    3.717 	    0.301 	    1.000
  35.940 	    3.720 	    0.244 	    1.000
  35.950 	    3.722 	    0.179 	    1.000
  35.960 	    3.724 	    0.115 	    1.000
  35.970 	    3.724 	    0.065 	    1.000
  35.980 	    3.724 	    0.022 	    1.000
  35.990 	    3.722 	   -0.029 	    1.000
  36.000 	    3.720 	   -0.086 	    1.000
  36.010 	    3.717 	   -0.143 	    1.000
  36.020 	    3.715 	   -0.194 	    1.000
  36.030 	    3.712 	   -0.237 	    1.000
  36.040 	    3.710 	   -0.287 	    1.000
  36.050 	    3.707 	   -0.337 	    1.000
  36.060 	    3.705 	   -0.380 	    1.000
  36.070 	    3.702 	   -0.416 	    1.000
  36.080 	    3.698 	   -0.459 	    1.000
  36.090 	    3.693 	   -0.509 	    1.000
  36.100 	    3.688 	   -0.545 	    1.000
  36.110 	    3.683 	   -0.574 	    1.000
  36.120 	    3.678 	   -0.603 	    1.000
  36.130 	    3.671 	   -0.624 	    1.000
  36.140 	    3.663 	   -0.638 	    1.000
  36.150 	    3.656 	   -0.653 	    1.000
  36.160 	    3.649 	   -0.660 	    1.000
  36.170 	    3.637 	   -0.660 	    1.000
  36.180 	    3.627 	   -0.667 	    1.000
  36.190 	    3.620 	   -0.689 	    1.000
  36.200 	    3.612 	   -0.710 	    1.000
  36.210 	    3.605 	   -0.717 	    1.000
  36.220 	    3.600 	   -0.717 	    1.000
  36.230 	    3.595 	   -0.717 	    1.000
  36.240 	    3.590 	   -0.717 	    1.000
  36.250 	    3.585 	   -0.703 	    1.000
  36.260 	    3.580 	   -0.681 	    1.000
  36.270 	    3.573 	   -0.674 	    1.000
  36.280 	    3.563 	   -0.667 	    1.000
  36.290 	    3.556 	   -0.646 	    1.000
  36.300 	    3.549 	   -0.624 	    1.000
  36.310 	    3.541 	   -0.610 	    1.000
  36.320 	    3.534 	   -0.595 	    1.000
  36.330 	    3.527 	   -0.581 	    1.000
  36.340 	    3.520 	   -0.560 	    1.000
  36.350 	    3.512 	   -0.524 	    1.000
  36.360 	    3.505 	   -0.473 	    1.000
  36.370 	    3.500 	   -0.423 	    1.000
  36.380 	    3.498 	   -0.380 	    1.000
  36.390 	    3.495 	   -0.337 	    1.000
  36.400 	    3.493 	   -0.294 	    1.000
  36.410 	    3.490 	   -0.251 	    1.000
  36.420 	    3.488 	   -0.208 	    1.000
  36.430 	    3.488 	   -0.158 	    1.000
  36.440 	    3.488 	   -0.100 	    1.000
  36.450 	    3.488 	   -0.043 	    1.000
  36.460 	    3.488 	    0.007 	    1.000
  36.470 	    3.488 	    0.050 	    1.000
  36.480 	    3.488 	    0.100 	    1.000
  36.490 	    3.488 	    0.172 	    1.000
  36.500 	    3.488 	    0.251 	    1.000
  36.510 	    3.488 	    0.316 	    1.000
  36.520 	    3.490 	    0.373 	    1.000
  36.530 	    3.493 	    0.430 	    1.000
  36.540 	    3.498 	    0.481 	    1.000
  36.550 	    3.502 	    0.524 	    1.000
  36.560 	    3.507 	    0.567 	    1.000
  36.570 	    3.515 	    0.610 	    1.000
  36.580 	    3.527 	    0.653 	    1.000
  36.590 	    3.537 	    0.703 	    1.000
  36.600 	    3.546 	    0.753 	    1.000
  36.610 	    3.556 	    0.796 	    1.000
  36.620 	    3.566 	    0.832 	    1.000
  36.630 	    3.573 	    0.861 	    1.000
  36.640 	    3.580 	    0.882 	    1.000
  36.650 	    3.588 	    0.890 	    1.000
  36.660 	    3.595 	    0.875 	    1.000
  36.670 	    3.602 	    0.854 	    1.000
  36.680 	    3.612 	    0.839 	    1.000
  36.690 	    3.622 	    0.818 	    1.000
  36.700 	    3.632 	    0.789 	    1.000
  36.710 	    3.641 	    0.768 	    1.000
  36.720 	    3.651 	    0.753 	    1.000
  36.730 	    3.659 	    0.732 	    1.000
  36.740 	    3.666 	    0.703 	    1.000
  36.750 	    3.673 	    0.667 	    1.000
  36.760 	    3.680 	    0.617 	    1.000
  36.770 	    3.688 	    0.560 	    1.000
  36.780 	    3.693 	    0.495 	    1.000
  36.790 	    3.698 	    0.430 	    1.000
  36.800 	    3.702 	    0.373 	    1.000
  36.810 	    3.707 	    0.323 	    1.000
  36.820 	    3.710 	    0.280 	    1.000
  36.830 	    3.712 	    0.244 	    1.000
  36.840 	    3.712 	    0.208 	    1.000
  36.850 	    3.712 	    0.165 	    1.000
  36.860 	    3.712 	    0.129 	    1.000
  36.870 	    3.710 	    0.100 	    1.000
  36.880 	    3.710 	    0.057 	    1.000
  36.890 	    3.710 	   -0.007 	    1.000
  36.900 	    3.710 	   -0.072 	    1.000
  36.910 	    3.710 	   -0.129 	    1.000
  36.920 	    3.712 	   -0.179 	    1.000
  36.930 	    3.712 	   -0.222 	    1.000
  36.940 	    3.712 	   -0.265 	    1.000
  36.950 	    3.712 	   -0.301 	    1.000
  36.960 	    3.712 	   -0.337 	    1.000
  36.970 	    3.707 	   -0.380 	    1.000
  36.980 	    3.700 	   -0.423 	    1.000
  36.990 	    3.693 	   -0.466 	    1.000
  37.000 	    3.685 	   -0.516 	    1.000
  37.010 	    3.678 	   -0.567 	    1.000
  37.020 	    3.671 	   -0.610 	    1.000
  37.030 	    3.663 	   -0.653 	    1.000
  37.040 	    3.656 	   -0.696 	    1.000
  37.050 	    3.649 	   -0.717 	    1.000
  37.060 	    3.641 	   -0.710 	    1.000
  37.070 	    3.634 	   -0.696 	    1.000
  37.080 	    3.627 	   -0.689 	    1.000
  37.090 	    3.620 	   -0.689 	    1.000
  37.100 	    3.612 	   -0.689 	    1.000
  37.110 	    3.605 	   -0.689 	    1.000
  37.120 	    3.598 	   -0.689 	    1.000
  37.130 	    3.590 	   -0.696 	    1.000
  37.140 	    3.585 	   -0.696 	    1.000
  37.150 	    3.580 	   -0.681 	    1.000
  37.160 	    3.576 	   -0.667 	    1.000
  37.170 	    3.568 	   -0.653 	    1.000
  37.180 	    3.561 	   -0.638 	    1.000
  37.190 	    3.554 	   -0.617 	    1.000
  37.200 	    3.546 	   -0.595 	    1.000
  37.210 	    3.539 	   -0.581 	    1.000
  37.220 	    3.529 	   -0.574 	    1.000
  37.230 	    3.524 	   -0.574 	    1.000
  37.240 	    3.520 	   -0.581 	    1.000
  37.250 	    3.515 	   -0.588 	    1.000
  37.260 	    3.510 	   -0.588 	    1.000
  37.270 	    3.505 	   -0.588 	    1.000
  37.280 	    3.502 	   -0.588 	    1.000
  37.290 	    3.498 	   -0.567 	    1.000
  37.300 	    3.493 	   -0.516 	    1.000
  37.310 	    3.488 	   -0.473 	    1.000
  37.320 	    3.483 	   -0.445 	    1.000
  37.330 	    3.476 	   -0.409 	    1.000
  37.340 	    3.468 	   -0.366 	    1.000
  37.350 	    3.461 	   -0.323 	    1.000
  37.360 	    3.454 	   -0.287 	    1.000
  37.370 	    3.446 	   -0.251 	    1.000
  37.380 	    3.446 	   -0.201 	    1.000
  37.390 	    3.446 	   -0.143 	    1.000
  37.400 	    3.446 	   -0.086 	    1.000
  37.410 	    3.446 	   -0.022 	    1.000
  37.420 	    3.449 	    0.050 	    1.000
  37.430 	    3.451 	    0.129 	    1.000
  37.440 	    3.454 	    0.215 	    1.000
  37.450 	    3.456 	    0.301 	    1.000
  37.460 	    3.459 	    0.366 	    1.000
  37.470 	    3.463 	    0.409 	    1.000
  37.480 	    3.468 	    0.452 	    1.000
  37.490 	    3.473 	    0.502 	    1.000
  37.500 	    3.478 	    0.552 	    1.000
  37.510 	    3.483 	    0.595 	    1.000
  37.520 	    3.490 	    0.638 	    1.000
  37.530 	    3.498 	    0.689 	    1.000
  37.540 	    3.505 	    0.746 	    1.000
  37.550 	    3.512 	    0.789 	    1.000
  37.560 	    3.520 	    0.818 	    1.000
  37.570 	    3.527 	    0.846 	    1.000
  37.580 	    3.537 	    0.875 	    1.000
  37.590 	    3.546 	    0.897 	    1.000
  37.600 	    3.556 	    0.904 	    1.000
  37.610 	    3.566 	    0.904 	    1.000
  37.620 	    3.578 	    0.904 	    1.000
  37.630 	    3.590 	    0.904 	    1.000
  37.640 	    3.600 	    0.904 	    1.000
  37.650 	    3.610 	    0.904 	    1.000
  37.660 	    3.620 	    0.897 	    1.000
  37.670 	    3.629 	    0.882 	    1.000
  37.680 	    3.637 	    0.875 	    1.000
  37.690 	    3.644 	    0.868 	    1.000
  37.700 	    3.651 	    0.839 	    1.000
  37.710 	    3.659 	    0.796 	    1.000
  37.720 	    3.666 	    0.760 	    1.000
  37.730 	    3.673 	    0.732 	    1.000
  37.740 	    3.680 	    0.696 	    1.000
  37.750 	    3.688 	    0.653 	    1.000
  37.760 	    3.695 	    0.617 	    1.000
  37.770 	    3.705 	    0.588 	    1.000
  37.780 	    3.712 	    0.552 	    1.000
  37.790 	    3.717 	    0.502 	    1.000
  37.800 	    3.722 	    0.445 	    1.000
  37.810 	    3.727 	    0.387 	    1.000
  37.820 	    3.732 	    0.330 	    1.000
  37.830 	    3.734 	    0.273 	    1.000
  37.840 	    3.737 	    0.208 	    1.000
  37.850 	    3.739 	    0.129 	    1.000
  37.860 	    3.741 	    0.050 	    1.000
  37.870 	    3.741 	   -0.014 	    1.000
  37.880 	    3.739 	   -0.072 	    1.000
  37.890 	    3.737 	   -0.129 	    1.000
  37.900 	    3.734 	   -0.187 	    1.000
  37.910 	    3.732 	   -0.237 	    1.000
  37.920 	    3.729 	   -0.280 	    1.000
  37.930 	    3.724 	   -0.330 	    1.000
  37.940 	    3.720 	   -0.395 	    1.000
  37.950 	    3.715 	   -0.452 	    1.000
  37.960 	    3.710 	   -0.488 	    1.000
  37.970 	    3.705 	   -0.516 	    1.000
  37.980 	    3.700 	   -0.545 	    1.000
  37.990 	    3.695 	   -0.574 	    1.000
  38.000 	    3.690 	   -0.595 	    1.000
  38.010 	    3.685 	   -0.603 	    1.000
  38.020 	    3.678 	   -0.603 	    1.000
  38.030 	    3.668 	   -0.603 	    1.000
  38.040 	    3.661 	   -0.603 	    1.000
  38.050 	    3.654 	   -0.603 	    1.000
  38.060 	    3.646 	   -0.603 	    1.000
  38.070 	    3.639 	   -0.603 	    1.000
  38.080 	    3.632 	   -0.610 	    1.000
  38.090 	    3.627 	   -0.631 	    1.000
  38.100 	    3.622 	   -0.646 	    1.000
  38.110 	    3.617 	   -0.638 	    1.000
  38.120 	    3.612 	   -0.631 	    1.000
  38.130 	    3.607 	   -0.631 	    1.000
  38.140 	    3.602 	   -0.631 	    1.000
  38.150 	    3.598 	   -0.631 	    1.000
  38.160 	    3.593 	   -0.631 	    1.000
  38.170 	    3.585 	   -0.638 	    1.000
  38.180 	    3.576 	   -0.653 	    1.000
  38.190 	    3.568 	   -0.653 	    1.000
  38.200 	    3.561 	   -0.638 	    1.000
  38.210 	    3.554 	   -0.624 	    1.000
  38.220 	    3.546 	   -0.610 	    1.000
  38.230 	    3.539 	   -0.595 	    1.000
  38.240 	    3.532 	   -0.581 	    1.000
  38.250 	    3.524 	   -0.560 	    1.000
  38.260 	    3.517 	   -0.524 	    1.000
  38.270 	    3.510 	   -0.488 	    1.000
  38.280 	    3.507 	   -0.452 	    1.000
  38.290 	    3.505 	   -0.409 	    1.000
  38.300 	    3.502 	   -0.366 	    1.000
  38.310 	    3.500 	   -0.323 	    1.000
  38.320 	    3.498 	   -0.280 	    1.000
  38.330 	    3.495 	   -0.237 	    1.000
  38.340 	    3.493 	   -0.179 	    1.000
  38.350 	    3.490 	   -0.108 	    1.000
  38.360 	    3.488 	   -0.050 	    1.000
  38.370 	    3.488 	   -0.007 	    1.000
  38.380 	    3.488 	    0.043 	    1.000
  38.390 	    3.488 	    0.100 	    1.000
  38.400 	    3.488 	    0.158 	    1.000
  38.410 	    3.488 	    0.215 	    1.000
  38.420 	    3.488 	    0.273 	    1.000
  38.430 	    3.493 	    0.330 	    1.000
  38.440 	    3.498 	    0.387 	    1.000
  38.450 	    3.502 	    0.438 	    1.000
  38.460 	    3.507 	    0.481 	    1.000
  38.470 	    3.515 	    0.524 	    1.000
  38.480 	    3.522 	    0.567 	    1.000
  38.490 	    3.529 	    0.617 	    1.000
  38.500 	    3.537 	    0.674 	    1.000
  38.510 	    3.544 	    0.717 	    1.000
  38.520 	    3.551 	    0.746 	    1.000
  38.530 	    3.559 	    0.775 	    1.000
  38.540 	    3.566 	    0.796 	    1.000
  38.550 	    3.573 	    0.803 	    1.000
  38.560 	    3.580 	    0.803 	    1.000
