time	 veloc	 accel 
75.90000 	  3.74844 	  0.05412 	 
75.91000 	  3.74883 	  0.02384 	 
75.92000 	  3.74892 	 -0.00553 	 
75.93000 	  3.74872 	 -0.03504 	 
75.94000 	  3.74821 	 -0.06570 	 
75.95000 	  3.74740 	 -0.09781 	 
75.96000 	  3.74625 	 -0.13090 	 
75.97000 	  3.74478 	 -0.16396 	 
75.98000 	  3.74298 	 -0.19611 	 
75.99000 	  3.74086 	 -0.22728 	 
76.00000 	  3.73843 	 -0.25846 	 
76.01000 	  3.73569 	 -0.29142 	 
76.02000 	  3.73259 	 -0.32787 	 
76.03000 	  3.72911 	 -0.36859 	 
76.04000 	  3.72521 	 -0.41284 	 
76.05000 	  3.72085 	 -0.45861 	 
76.06000 	  3.71604 	 -0.50362 	 
76.07000 	  3.71079 	 -0.54678 	 
76.08000 	  3.70510 	 -0.58959 	 
76.09000 	  3.69898 	 -0.63658 	 
76.10000 	  3.69234 	 -0.69449 	 
76.11000 	  3.68503 	 -0.77027 	 
76.12000 	  3.67686 	 -0.86843 	 
76.13000 	  3.66759 	 -0.98859 	 
76.14000 	  3.65703 	 -1.12440 	 
76.15000 	  3.64509 	 -1.26417 	 
76.16000 	  3.63178 	 -1.39330 	 
76.17000 	  3.61730 	 -1.49782 	 
76.18000 	  3.60194 	 -1.56784 	 
76.19000 	  3.58607 	 -1.59984 	 
76.20000 	  3.57006 	 -1.59707 	 
76.21000 	  3.55422 	 -1.56784 	 
76.22000 	  3.53876 	 -1.52253 	 
76.23000 	  3.52379 	 -1.47024 	 
76.24000 	  3.50936 	 -1.41635 	 
76.25000 	  3.49547 	 -1.36168 	 
76.26000 	  3.48214 	 -1.30343 	 
76.27000 	  3.46943 	 -1.23731 	 
76.28000 	  3.45743 	 -1.16001 	 
76.29000 	  3.44627 	 -1.07082 	 
76.30000 	  3.43604 	 -0.97209 	 
76.31000 	  3.42684 	 -0.86817 	 
76.32000 	  3.41868 	 -0.76358 	 
76.33000 	  3.41156 	 -0.66122 	 
76.34000 	  3.40545 	 -0.56136 	 
76.35000 	  3.40033 	 -0.46188 	 
76.36000 	  3.39622 	 -0.35949 	 
76.37000 	  3.39316 	 -0.25158 	 
76.38000 	  3.39121 	 -0.13752 	 
76.39000 	  3.39043 	 -0.01918 	 
76.40000 	  3.39083 	  0.09980 	 
76.41000 	  3.39241 	  0.21552 	 
76.42000 	  3.39512 	  0.32545 	 
76.43000 	  3.39890 	  0.42943 	 
76.44000 	  3.40370 	  0.52961 	 
76.45000 	  3.40949 	  0.62923 	 
76.46000 	  3.41629 	  0.73095 	 
76.47000 	  3.42412 	  0.83529 	 
76.48000 	  3.43300 	  0.94010 	 
76.49000 	  3.44291 	  1.04118 	 
76.50000 	  3.45379 	  1.13390 	 
76.51000 	  3.46555 	  1.21516 	 
76.52000 	  3.47806 	  1.28468 	 
76.53000 	  3.49121 	  1.34513 	 
76.54000 	  3.50494 	  1.40071 	 
76.55000 	  3.51922 	  1.45495 	 
76.56000 	  3.53404 	  1.50829 	 
76.57000 	  3.54937 	  1.55673 	 
76.58000 	  3.56513 	  1.59210 	 
76.59000 	  3.58113 	  1.60408 	 
76.60000 	  3.59710 	  1.58337 	 
76.61000 	  3.61268 	  1.52493 	 
76.62000 	  3.62748 	  1.43016 	 
76.63000 	  3.64118 	  1.30717 	 
76.64000 	  3.65357 	  1.16903 	 
76.65000 	  3.66456 	  1.03053 	 
76.66000 	  3.67422 	  0.90458 	 
76.67000 	  3.68273 	  0.79932 	 
76.68000 	  3.69029 	  0.71688 	 
76.69000 	  3.69713 	  0.65405 	 
76.70000 	  3.70341 	  0.60433 	 
76.71000 	  3.70924 	  0.56064 	 
76.72000 	  3.71463 	  0.51765 	 
76.73000 	  3.71958 	  0.47295 	 
76.74000 	  3.72408 	  0.42694 	 
76.75000 	  3.72812 	  0.38171 	 
76.76000 	  3.73173 	  0.33950 	 
76.77000 	  3.73493 	  0.30150 	 
76.78000 	  3.73777 	  0.26738 	 
76.79000 	  3.74028 	  0.23562 	 
76.80000 	  3.74248 	  0.20436 	 
76.81000 	  3.74437 	  0.17235 	 
76.82000 	  3.74593 	  0.13932 	 
76.83000 	  3.74715 	  0.10598 	 
76.84000 	  3.74805 	  0.07337 	 
76.85000 	  3.74863 	  0.04219 	 
76.86000 	  3.74890 	  0.01237 	 
76.87000 	  3.74887 	 -0.01691 	 
76.88000 	  3.74856 	 -0.04678 	 
76.89000 	  3.74793 	 -0.07801 	 
76.90000 	  3.74699 	 -0.11061 	 
76.91000 	  3.74572 	 -0.14381 	 
76.92000 	  3.74412 	 -0.17658 	 
76.93000 	  3.74219 	 -0.20830 	 
76.94000 	  3.73995 	 -0.23931 	 
76.95000 	  3.73740 	 -0.27095 	 
76.96000 	  3.73453 	 -0.30510 	 
76.97000 	  3.73129 	 -0.34319 	 
76.98000 	  3.72765 	 -0.38545 	 
76.99000 	  3.72357 	 -0.43058 	 
77.00000 	  3.71904 	 -0.47629 	 
77.01000 	  3.71405 	 -0.52059 	 
77.02000 	  3.70863 	 -0.56327 	 
77.03000 	  3.70278 	 -0.60702 	 
77.04000 	  3.69647 	 -0.65738 	 
77.05000 	  3.68959 	 -0.72148 	 
77.06000 	  3.68197 	 -0.80565 	 
77.07000 	  3.67340 	 -0.91272 	 
77.08000 	  3.66365 	 -1.04005 	 
77.09000 	  3.65256 	 -1.17902 	 
77.10000 	  3.64007 	 -1.31643 	 
77.11000 	  3.62628 	 -1.43750 	 
77.12000 	  3.61142 	 -1.52947 	 
77.13000 	  3.59582 	 -1.58475 	 
77.14000 	  3.57985 	 -1.60252 	 
77.15000 	  3.56387 	 -1.58830 	 
77.16000 	  3.54816 	 -1.55159 	 
77.17000 	  3.53288 	 -1.50265 	 
77.18000 	  3.51812 	 -1.44935 	 
77.19000 	  3.50390 	 -1.39529 	 
77.20000 	  3.49022 	 -1.33970 	 
77.21000 	  3.47712 	 -1.27890 	 
77.22000 	  3.46467 	 -1.20871 	 
77.23000 	  3.45299 	 -1.12670 	 
77.24000 	  3.44218 	 -1.03338 	 
77.25000 	  3.43235 	 -0.93206 	 
77.26000 	  3.42355 	 -0.82739 	 
77.27000 	  3.41579 	 -0.72346 	 
77.28000 	  3.40907 	 -0.62219 	 
77.29000 	  3.40334 	 -0.52283 	 
77.30000 	  3.39861 	 -0.42261 	 
77.31000 	  3.39491 	 -0.31831 	 
77.32000 	  3.39227 	 -0.20794 	 
77.33000 	  3.39077 	 -0.09187 	 
77.34000 	  3.39044 	  0.02721 	 
77.35000 	  3.39131 	  0.14534 	 
77.36000 	  3.39333 	  0.25899 	 
77.37000 	  3.39647 	  0.36648 	 
77.38000 	  3.40064 	  0.46864 	 
77.39000 	  3.40583 	  0.56821 	 
77.40000 	  3.41201 	  0.66842 	 
77.41000 	  3.41921 	  0.77124 	 
77.42000 	  3.42744 	  0.87616 	 
77.43000 	  3.43673 	  0.98009 	 
77.44000 	  3.44703 	  1.07842 	 
77.45000 	  3.45826 	  1.16692 	 
77.46000 	  3.47032 	  1.24348 	 
77.47000 	  3.48310 	  1.30903 	 
77.48000 	  3.49648 	  1.36707 	 
77.49000 	  3.51043 	  1.42183 	 
77.50000 	  3.52491 	  1.47590 	 
77.51000 	  3.53994 	  1.52806 	 
77.52000 	  3.55545 	  1.57258 	 
77.53000 	  3.57133 	  1.60011 	 
77.54000 	  3.58736 	  1.60032 	 
77.55000 	  3.60322 	  1.56522 	 
77.56000 	  3.61854 	  1.49212 	 
77.57000 	  3.63295 	  1.38509 	 
77.58000 	  3.64616 	  1.25448 	 
77.59000 	  3.65801 	  1.11447 	 
77.60000 	  3.66847 	  0.97953 	 
77.61000 	  3.67765 	  0.86097 	 
77.62000 	  3.68576 	  0.76465 	 
77.63000 	  3.69302 	  0.69045 	 
77.64000 	  3.69963 	  0.63358 	 
77.65000 	  3.70573 	  0.58699 	 
77.66000 	  3.71138 	  0.54406 	 
77.67000 	  3.71661 	  0.50052 	 
77.68000 	  3.72139 	  0.45513 	 
77.69000 	  3.72571 	  0.40913 	 
77.70000 	  3.72957 	  0.36485 	 
77.71000 	  3.73302 	  0.32422 	 
77.72000 	  3.73607 	  0.28785 	 
77.73000 	  3.73878 	  0.25486 	 
77.74000 	  3.74118 	  0.22350 	 
77.75000 	  3.74325 	  0.19205 	 
77.76000 	  3.74501 	  0.15961 	 
77.77000 	  3.74644 	  0.12635 	 
77.78000 	  3.74754 	  0.09317 	 
77.79000 	  3.74831 	  0.06107 	 
77.80000 	  3.74877 	  0.03048 	 
77.81000 	  3.74892 	  0.00099 	 
77.82000 	  3.74879 	 -0.02839 	 
77.83000 	  3.74835 	 -0.05874 	 
77.84000 	  3.74761 	 -0.09054 	 
77.85000 	  3.74654 	 -0.12349 	 
77.86000 	  3.74514 	 -0.15665 	 
77.87000 	  3.74341 	 -0.18904 	 
77.88000 	  3.74136 	 -0.22038 	 
77.89000 	  3.73900 	 -0.25143 	 
77.90000 	  3.73633 	 -0.28382 	 
77.91000 	  3.73331 	 -0.31938 	 
77.92000 	  3.72992 	 -0.35916 	 
77.93000 	  3.72612 	 -0.40276 	 
77.94000 	  3.72186 	 -0.44841 	 
77.95000 	  3.71715 	 -0.49374 	 
77.96000 	  3.71199 	 -0.53729 	 
77.97000 	  3.70641 	 -0.57989 	 
77.98000 	  3.70039 	 -0.62542 	 
77.99000 	  3.69387 	 -0.68026 	 
78.00000 	  3.68673 	 -0.75154 	 
78.01000 	  3.67877 	 -0.84454 	 
78.02000 	  3.66976 	 -0.96014 	 
78.03000 	  3.65950 	 -1.09331 	 
78.04000 	  3.64787 	 -1.23341 	 
78.05000 	  3.63486 	 -1.36620 	 
78.06000 	  3.62062 	 -1.47725 	 
78.07000 	  3.60542 	 -1.55551 	 
78.08000 	  3.58964 	 -1.59593 	 
78.09000 	  3.57363 	 -1.60033 	 
78.10000 	  3.55772 	 -1.57612 	 
78.11000 	  3.54217 	 -1.53351 	 
78.12000 	  3.52708 	 -1.48215 	 
78.13000 	  3.51253 	 -1.42839 	 
78.14000 	  3.49852 	 -1.37404 	 
78.15000 	  3.48506 	 -1.31694 	 
78.16000 	  3.47220 	 -1.25293 	 
78.17000 	  3.46003 	 -1.17829 	 
78.18000 	  3.44868 	 -1.09165 	 
78.19000 	  3.43824 	 -0.99472 	 
78.20000 	  3.42880 	 -0.89153 	 
78.21000 	  3.42041 	 -0.78676 	 
78.22000 	  3.41306 	 -0.68378 	 
78.23000 	  3.40673 	 -0.58348 	 
78.24000 	  3.40139 	 -0.48418 	 
78.25000 	  3.39705 	 -0.38272 	 
78.26000 	  3.39375 	 -0.27618 	 
78.27000 	  3.39155 	 -0.16341 	 
78.28000 	  3.39050 	 -0.04575 	 
78.29000 	  3.39064 	  0.07344 	 
78.30000 	  3.39196 	  0.19018 	 
78.31000 	  3.39442 	  0.30150 	 
78.32000 	  3.39797 	  0.40669 	 
78.33000 	  3.40254 	  0.50745 	 
78.34000 	  3.40811 	  0.60692 	 
78.35000 	  3.41469 	  0.70803 	 
78.36000 	  3.42228 	  0.81188 	 
78.37000 	  3.43093 	  0.91690 	 
78.38000 	  3.44061 	  1.01922 	 
78.39000 	  3.45129 	  1.11416 	 
78.40000 	  3.46286 	  1.19811 	 
78.41000 	  3.47521 	  1.27011 	 
78.42000 	  3.48823 	  1.33223 	 
78.43000 	  3.50183 	  1.38853 	 
78.44000 	  3.51599 	  1.44289 	 
78.45000 	  3.53069 	  1.49661 	 
78.46000 	  3.54591 	  1.54672 	 
78.47000 	  3.56159 	  1.58587 	 
78.48000 	  3.57756 	  1.60396 	 
78.49000 	  3.59356 	  1.59117 	 
78.50000 	  3.60926 	  1.54126 	 
78.51000 	  3.62426 	  1.45411 	 
78.52000 	  3.63824 	  1.33641 	 
78.53000 	  3.65093 	  1.20036 	 
78.54000 	  3.66223 	  1.06071 	 
78.55000 	  3.67218 	  0.93106 	 
78.56000 	  3.68092 	  0.82078 	 
78.57000 	  3.68867 	  0.73338 	 
78.58000 	  3.69566 	  0.66666 	 
78.59000 	  3.70205 	  0.61465 	 
78.60000 	  3.70797 	  0.57017 	 
78.61000 	  3.71346 	  0.52735 	 
78.62000 	  3.71852 	  0.48308 	 
78.63000 	  3.72312 	  0.43721 	 
78.64000 	  3.72726 	  0.39159 	 
78.65000 	  3.73096 	  0.34856 	 
78.66000 	  3.73425 	  0.30960 	 
78.67000 	  3.73717 	  0.27472 	 
78.68000 	  3.73975 	  0.24259 	 
78.69000 	  3.74202 	  0.21137 	 
78.70000 	  3.74398 	  0.17958 	 
78.71000 	  3.74561 	  0.14675 	 
78.72000 	  3.74691 	  0.11339 	 
78.73000 	  3.74788 	  0.08053 	 
78.74000 	  3.74852 	  0.04901 	 
78.75000 	  3.74886 	  0.01893 	 
78.76000 	  3.74891 	 -0.01038 	 
78.77000 	  3.74865 	 -0.04003 	 
78.78000 	  3.74810 	 -0.07092 	 
78.79000 	  3.74723 	 -0.10325 	 
78.80000 	  3.74603 	 -0.13641 	 
78.81000 	  3.74450 	 -0.16936 	 
78.82000 	  3.74265 	 -0.20132 	 
78.83000 	  3.74048 	 -0.23240 	 
78.84000 	  3.73800 	 -0.26375 	 
78.85000 	  3.73520 	 -0.29718 	 
78.86000 	  3.73204 	 -0.33432 	 
78.87000 	  3.72850 	 -0.37572 	 
78.88000 	  3.72452 	 -0.42039 	 
78.89000 	  3.72009 	 -0.46618 	 
78.90000 	  3.71520 	 -0.51089 	 
78.91000 	  3.70987 	 -0.55381 	 
78.92000 	  3.70412 	 -0.59693 	 
78.93000 	  3.69792 	 -0.64522 	 
78.94000 	  3.69118 	 -0.70564 	 
78.95000 	  3.68374 	 -0.78493 	 
78.96000 	  3.67540 	 -0.88691 	 
78.97000 	  3.66593 	 -1.01027 	 
78.98000 	  3.65515 	 -1.14766 	 
78.99000 	  3.64297 	 -1.28671 	 
79.00000 	  3.62946 	 -1.41265 	 
79.01000 	  3.61481 	 -1.51199 	 
79.02000 	  3.59934 	 -1.57576 	 
79.03000 	  3.58342 	 -1.60161 	 
79.04000 	  3.56742 	 -1.59379 	 
79.05000 	  3.55163 	 -1.56117 	 
79.06000 	  3.53624 	 -1.51415 	 
79.07000 	  3.52136 	 -1.46134 	 
79.08000 	  3.50702 	 -1.40738 	 
79.09000 	  3.49322 	 -1.35239 	 
79.10000 	  3.47999 	 -1.29313 	 
79.11000 	  3.46739 	 -1.22534 	 
79.12000 	  3.45552 	 -1.14602 	 
79.13000 	  3.44450 	 -1.05502 	 
79.14000 	  3.43445 	 -0.95510 	 
79.15000 	  3.42542 	 -0.85078 	 
79.16000 	  3.41743 	 -0.74642 	 
79.17000 	  3.41048 	 -0.64453 	 
79.18000 	  3.40453 	 -0.54494 	 
79.19000 	  3.39958 	 -0.44520 	 
79.20000 	  3.39564 	 -0.34204 	 
79.21000 	  3.39276 	 -0.23308 	 
79.22000 	  3.39100 	 -0.11812 	 
79.23000 	  3.39041 	  0.00060 	 
79.24000 	  3.39101 	  0.11930 	 
79.25000 	  3.39278 	  0.23417 	 
79.26000 	  3.39568 	  0.34306 	 
79.27000 	  3.39963 	  0.44621 	 
79.28000 	  3.40459 	  0.54607 	 
79.29000 	  3.41055 	  0.64589 	 
79.30000 	  3.41751 	  0.74808 	 
79.31000 	  3.42552 	  0.85272 	 
79.32000 	  3.43457 	  0.95724 	 
79.33000 	  3.44465 	  1.05723 	 
79.34000 	  3.45568 	  1.14820 	 
79.35000 	  3.46757 	  1.22745 	 
79.36000 	  3.48019 	  1.29522 	 
79.37000 	  3.49345 	  1.35456 	 
79.38000 	  3.50727 	  1.40973 	 
79.39000 	  3.52164 	  1.46390 	 
79.40000 	  3.53654 	  1.51683 	 
79.41000 	  3.55196 	  1.56376 	 
79.42000 	  3.56777 	  1.59598 	 
79.43000 	  3.58379 	  1.60311 	 
79.44000 	  3.59972 	  1.57634 	 
79.45000 	  3.61519 	  1.51160 	 
79.46000 	  3.62983 	  1.41143 	 
79.47000 	  3.64333 	  1.28493 	 
79.48000 	  3.65549 	  1.14572 	 
79.49000 	  3.66625 	  1.00851 	 
79.50000 	  3.67571 	  0.88558 	 
79.51000 	  3.68404 	  0.78411 	 
79.52000 	  3.69147 	  0.70527 	 
79.53000 	  3.69820 	  0.64510 	 
79.54000 	  3.70441 	  0.59685 	 
79.55000 	  3.71016 	  0.55358 	 
79.56000 	  3.71548 	  0.51038 	 
79.57000 	  3.72036 	  0.46537 	 
79.58000 	  3.72478 	  0.41932 	 
79.59000 	  3.72875 	  0.37445 	 
79.60000 	  3.73228 	  0.33290 	 
79.61000 	  3.73542 	  0.29561 	 
79.62000 	  3.73821 	  0.26201 	 
79.63000 	  3.74067 	  0.23045 	 
79.64000 	  3.74282 	  0.19913 	 
79.65000 	  3.74465 	  0.16694 	 
79.66000 	  3.74615 	  0.13379 	 
79.67000 	  3.74732 	  0.10050 	 
79.68000 	  3.74817 	  0.06810 	 
79.69000 	  3.74869 	  0.03717 	 
79.70000 	  3.74891 	  0.00751 	 
79.71000 	  3.74884 	 -0.02179 	 
79.72000 	  3.74848 	 -0.05185 	 
79.73000 	  3.74780 	 -0.08333 	 
79.74000 	  3.74680 	 -0.11609 	 
79.75000 	  3.74548 	 -0.14929 	 
79.76000 	  3.74382 	 -0.18192 	 
79.77000 	  3.74184 	 -0.21346 	 
79.78000 	  3.73955 	 -0.24446 	 
79.79000 	  3.73695 	 -0.27639 	 
79.80000 	  3.73402 	 -0.31111 	 
79.81000 	  3.73071 	 -0.34992 	 
79.82000 	  3.72700 	 -0.39279 	 
79.83000 	  3.72285 	 -0.43818 	 
79.84000 	  3.71824 	 -0.48377 	 
79.85000 	  3.71318 	 -0.52774 	 
79.86000 	  3.70769 	 -0.57033 	 
79.87000 	  3.70177 	 -0.61472 	 
79.88000 	  3.69537 	 -0.66685 	 
79.89000 	  3.68838 	 -0.73391 	 
79.90000 	  3.68062 	 -0.82180 	 
79.91000 	  3.67187 	 -0.93258 	 
79.92000 	  3.66191 	 -1.06258 	 
79.93000 	  3.65058 	 -1.20229 	 
79.94000 	  3.63787 	 -1.33801 	 
79.95000 	  3.62389 	 -1.45504 	 
79.96000 	  3.60888 	 -1.54128 	 
79.97000 	  3.59319 	 -1.59021 	 
79.98000 	  3.57720 	 -1.60216 	 
79.99000 	  3.56125 	 -1.58348 	 
80.00000 	  3.54559 	 -1.54407 	 
80.01000 	  3.53040 	 -1.49396 	 
80.02000 	  3.51573 	 -1.44041 	 
80.03000 	  3.50159 	 -1.38626 	 
80.04000 	  3.48801 	 -1.33011 	 
80.05000 	  3.47501 	 -1.26802 	 
80.06000 	  3.46268 	 -1.19596 	 
80.07000 	  3.45113 	 -1.11196 	 
80.08000 	  3.44048 	 -1.01703 	 
80.09000 	  3.43081 	 -0.91482 	 
80.10000 	  3.42219 	 -0.81004 	 
80.11000 	  3.41461 	 -0.70648 	 
80.12000 	  3.40805 	 -0.60565 	 
80.13000 	  3.40249 	 -0.50638 	 
80.14000 	  3.39793 	 -0.40569 	 
80.15000 	  3.39439 	 -0.30046 	 
80.16000 	  3.39194 	 -0.18905 	 
80.17000 	  3.39063 	 -0.07225 	 
80.18000 	  3.39050 	  0.04695 	 
80.19000 	  3.39156 	  0.16455 	 
80.20000 	  3.39378 	  0.27723 	 
80.21000 	  3.39709 	  0.38372 	 
80.22000 	  3.40144 	  0.48522 	 
80.23000 	  3.40679 	  0.58469 	 
80.24000 	  3.41313 	  0.68525 	 
80.25000 	  3.42050 	  0.78853 	 
80.26000 	  3.42891 	  0.89356 	 
80.27000 	  3.43837 	  0.99690 	 
80.28000 	  3.44883 	  1.09386 	 
80.29000 	  3.46021 	  1.18045 	 
80.30000 	  3.47239 	  1.25503 	 
80.31000 	  3.48527 	  1.31905 	 
80.32000 	  3.49875 	  1.37626 	 
80.33000 	  3.51279 	  1.43082 	 
80.34000 	  3.52737 	  1.48477 	 
80.35000 	  3.54248 	  1.53618 	 
80.36000 	  3.55806 	  1.57859 	 
80.37000 	  3.57399 	  1.60229 	 
80.38000 	  3.59001 	  1.59710 	 
80.39000 	  3.60581 	  1.55571 	 
80.40000 	  3.62100 	  1.47652 	 
80.41000 	  3.63523 	  1.36472 	 
80.42000 	  3.64822 	  1.23152 	 
80.43000 	  3.65984 	  1.09140 	 
80.44000 	  3.67007 	  0.95852 	 
80.45000 	  3.67907 	  0.84341 	 
80.46000 	  3.68702 	  0.75091 	 
80.47000 	  3.69416 	  0.68001 	 
80.48000 	  3.70067 	  0.62534 	 
80.49000 	  3.70669 	  0.57977 	 
80.50000 	  3.71228 	  0.53696 	 
80.51000 	  3.71743 	  0.49312 	 
80.52000 	  3.72213 	  0.44750 	 
80.53000 	  3.72638 	  0.40161 	 
80.54000 	  3.73017 	  0.35783 	 
80.55000 	  3.73355 	  0.31791 	 
80.56000 	  3.73654 	  0.28219 	 
80.57000 	  3.73920 	  0.24961 	 
80.58000 	  3.74154 	  0.21833 	 
80.59000 	  3.74357 	  0.18675 	 
80.60000 	  3.74527 	  0.15414 	 
80.61000 	  3.74665 	  0.12082 	 
80.62000 	  3.74769 	  0.08776 	 
80.63000 	  3.74841 	  0.05590 	 
80.64000 	  3.74881 	  0.02553 	 
80.65000 	  3.74892 	 -0.00385 	 
80.66000 	  3.74874 	 -0.03333 	 
80.67000 	  3.74825 	 -0.06390 	 
80.68000 	  3.74745 	 -0.09594 	 
80.69000 	  3.74633 	 -0.12900 	 
80.70000 	  3.74487 	 -0.16208 	 
80.71000 	  3.74309 	 -0.19430 	 
80.72000 	  3.74099 	 -0.22551 	 
80.73000 	  3.73858 	 -0.25665 	 
80.74000 	  3.73585 	 -0.28945 	 
80.75000 	  3.73278 	 -0.32567 	 
80.76000 	  3.72932 	 -0.36615 	 
80.77000 	  3.72544 	 -0.41025 	 
80.78000 	  3.72111 	 -0.45600 	 
80.79000 	  3.71633 	 -0.50109 	 
80.80000 	  3.71110 	 -0.54435 	 
80.81000 	  3.70544 	 -0.58709 	 
80.82000 	  3.69934 	 -0.63367 	 
80.83000 	  3.69273 	 -0.69075 	 
80.84000 	  3.68547 	 -0.76536 	 
80.85000 	  3.67735 	 -0.86219 	 
80.86000 	  3.66815 	 -0.98121 	 
80.87000 	  3.65767 	 -1.11640 	 
80.88000 	  3.64581 	 -1.25632 	 
80.89000 	  3.63258 	 -1.38646 	 
80.90000 	  3.61816 	 -1.49271 	 
80.91000 	  3.60284 	 -1.56486 	 
80.92000 	  3.58699 	 -1.59901 	 
80.93000 	  3.57098 	 -1.59804 	 
80.94000 	  3.55512 	 -1.57005 	 
80.95000 	  3.53963 	 -1.52538 	 
80.96000 	  3.52463 	 -1.47330 	 
80.97000 	  3.51017 	 -1.41944 	 
80.98000 	  3.49625 	 -1.36487 	 
80.99000 	  3.48288 	 -1.30693 	 
81.00000 	  3.47013 	 -1.24137 	 
81.01000 	  3.45809 	 -1.16475 	 
81.02000 	  3.44688 	 -1.07621 	 
81.03000 	  3.43660 	 -0.97792 	 
81.04000 	  3.42734 	 -0.87417 	 
81.05000 	  3.41912 	 -0.76951 	 
81.06000 	  3.41194 	 -0.66699 	 
81.07000 	  3.40577 	 -0.56703 	 
81.08000 	  3.40060 	 -0.46761 	 
81.09000 	  3.39643 	 -0.36548 	 
81.10000 	  3.39331 	 -0.25792 	 
81.11000 	  3.39129 	 -0.14418 	 
81.12000 	  3.39044 	 -0.02600 	 
81.13000 	  3.39078 	  0.09306 	 
81.14000 	  3.39229 	  0.20905 	 
81.15000 	  3.39494 	  0.31933 	 
81.16000 	  3.39866 	  0.42362 	 
81.17000 	  3.40340 	  0.52393 	 
81.18000 	  3.40913 	  0.62350 	 
81.19000 	  3.41587 	  0.72505 	 
81.20000 	  3.42364 	  0.82928 	 
81.21000 	  3.43246 	  0.93416 	 
81.22000 	  3.44231 	  1.03558 	 
81.23000 	  3.45315 	  1.12889 	 
81.24000 	  3.46485 	  1.21084 	 
81.25000 	  3.47732 	  1.28099 	 
81.26000 	  3.49044 	  1.34184 	 
81.27000 	  3.50414 	  1.39759 	 
81.28000 	  3.51839 	  1.45186 	 
81.29000 	  3.53318 	  1.50531 	 
81.30000 	  3.54848 	  1.55422 	 
81.31000 	  3.56422 	  1.59061 	 
81.32000 	  3.58022 	  1.60420 	 
81.33000 	  3.59620 	  1.58555 	 
81.34000 	  3.61180 	  1.52930 	 
81.35000 	  3.62666 	  1.43644 	 
81.36000 	  3.64043 	  1.31475 	 
81.37000 	  3.65290 	  1.17707 	 
81.38000 	  3.66397 	  1.03822 	 
81.39000 	  3.67371 	  0.91128 	 
81.40000 	  3.68227 	  0.80472 	 
81.41000 	  3.68988 	  0.72102 	 
81.42000 	  3.69675 	  0.65722 	 
81.43000 	  3.70307 	  0.60695 	 
81.44000 	  3.70891 	  0.56308 	 
81.45000 	  3.71433 	  0.52015 	 
81.46000 	  3.71931 	  0.47555 	 
81.47000 	  3.72384 	  0.42957 	 
81.48000 	  3.72790 	  0.38423 	 
81.49000 	  3.73153 	  0.34180 	 
81.50000 	  3.73475 	  0.30356 	 
81.51000 	  3.73762 	  0.26925 	 
81.52000 	  3.74015 	  0.23740 	 
81.53000 	  3.74237 	  0.20616 	 
81.54000 	  3.74427 	  0.17421 	 
81.55000 	  3.74585 	  0.14123 	 
81.56000 	  3.74709 	  0.10788 	 
81.57000 	  3.74801 	  0.07520 	 
81.58000 	  3.74860 	  0.04393 	 
81.59000 	  3.74889 	  0.01405 	 
81.60000 	  3.74888 	 -0.01523 	 
81.61000 	  3.74858 	 -0.04504 	 
81.62000 	  3.74798 	 -0.07619 	 
81.63000 	  3.74705 	 -0.10872 	 
81.64000 	  3.74580 	 -0.14191 	 
81.65000 	  3.74422 	 -0.17473 	 
81.66000 	  3.74231 	 -0.20652 	 
81.67000 	  3.74009 	 -0.23753 	 
81.68000 	  3.73756 	 -0.26909 	 
81.69000 	  3.73470 	 -0.30305 	 
81.70000 	  3.73148 	 -0.34089 	 
81.71000 	  3.72787 	 -0.38294 	 
81.72000 	  3.72382 	 -0.42796 	 
81.73000 	  3.71931 	 -0.47370 	 
81.74000 	  3.71435 	 -0.51811 	 
81.75000 	  3.70895 	 -0.56084 	 
81.76000 	  3.70313 	 -0.60440 	 
81.77000 	  3.69684 	 -0.65419 	 
81.78000 	  3.69000 	 -0.71732 	 
81.79000 	  3.68243 	 -0.80022 	 
81.80000 	  3.67392 	 -0.90600 	 
81.81000 	  3.66424 	 -1.03235 	 
81.82000 	  3.65323 	 -1.17097 	 
81.83000 	  3.64082 	 -1.30888 	 
81.84000 	  3.62710 	 -1.43126 	 
81.85000 	  3.61229 	 -1.52516 	 
81.86000 	  3.59672 	 -1.58262 	 
81.87000 	  3.58077 	 -1.60245 	 
81.88000 	  3.56478 	 -1.58982 	 
81.89000 	  3.54905 	 -1.55411 	 
81.90000 	  3.53374 	 -1.50562 	 
81.91000 	  3.51895 	 -1.45243 	 
81.92000 	  3.50470 	 -1.39840 	 
81.93000 	  3.49099 	 -1.34298 	 
81.94000 	  3.47785 	 -1.28259 	 
81.95000 	  3.46537 	 -1.21303 	 
81.96000 	  3.45363 	 -1.13171 	 
81.97000 	  3.44277 	 -1.03897 	 
81.98000 	  3.43288 	 -0.93799 	 
81.99000 	  3.42402 	 -0.83339 	 
82.00000 	  3.41621 	 -0.72934 	 
82.01000 	  3.40943 	 -0.62791 	 
82.02000 	  3.40364 	 -0.52851 	 
82.03000 	  3.39886 	 -0.42843 	 
82.04000 	  3.39509 	 -0.32443 	 
82.05000 	  3.39239 	 -0.21442 	 
82.06000 	  3.39082 	 -0.09862 	 
82.07000 	  3.39043 	  0.02038 	 
82.08000 	  3.39123 	  0.13868 	 
82.09000 	  3.39319 	  0.25265 	 
